headline,is_sarcastic
"Kamer akkoord met CETA, meerderheid in senaat onzeker",0
Opvang mag van Kamer niet-gevaccineerde kinderen weigeren,0
Defensie wist dat bombardement Hawija gevaarlijker kon zijn dan berekend,0
Groei van de luchtvaart is steeds minder sexy in Den Haag,0
Komst marinierskazerne in Vlissingen van de baan,0
Kaag biedt ChristenUnie opening voor steun aan handelsverdrag CETA,0
Rijk doet onderzoek naar censuur bij Inspectie Justitie en Veiligheid,0
Kamermeerderheid voor CETA lonkt na opening ChristenUnie,0
569 asielkinderen kunnen door verruimd kinderpardon in Nederland blijven,0
SP-fractie Breda legt raadswerk tijdelijk neer na vermeende vechtpartij,0
Zeeuwen boos na gesprek met staatssecretaris Visser over marinierskazerne,0
Opvang mag van Kamer niet-gevaccineerde kinderen weigeren,0
Defensie wist dat bombardement Hawija gevaarlijker kon zijn dan berekend,0
Groei van de luchtvaart is steeds minder sexy in Den Haag,0
Komst marinierskazerne in Vlissingen van de baan,0
Kaag biedt ChristenUnie opening voor steun aan handelsverdrag CETA,0
Rijk doet onderzoek naar censuur bij Inspectie Justitie en Veiligheid,0
Kamermeerderheid voor CETA lonkt na opening ChristenUnie,0
569 asielkinderen kunnen door verruimd kinderpardon in Nederland blijven,0
SP-fractie Breda legt raadswerk tijdelijk neer na vermeende vechtpartij,0
Zeeuwen boos na gesprek met staatssecretaris Visser over marinierskazerne,0
Van Nieuwenhuizen: 'Opening Lelystad Airport dit najaar steeds moeilijker',0
Coalitie verdeeld over nieuw onderzoek naar veiligheid bij groei Schiphol,0
Nederland hoort nabestaanden van burgerslachtoffers te compenseren,0
"Stikstof: geduld oppositie raakt op, dit besloot het kabinet tot nu toe",0
Plan om Julio Poch in Spanje te arresteren is bedacht door Nederlands OM,0
'Kritisch rapport ruimtelijke ordening geschrapt onder druk ministerie',0
VVD voor achtste jaar koploper in lijst met integriteitsschandalen,0
Rutte over tweet Baudet: 'Hij zat er echt helemaal naast',0
Gooit Baudet met 'Marokkanen'-tweet eigen glazen in?,0
Rutte vindt tweet van Baudet geen reden om FVD uit te sluiten,0
Van Nieuwenhuizen: 'Opening Lelystad Airport dit najaar steeds moeilijker',0
Coalitie verdeeld over nieuw onderzoek naar veiligheid bij groei Schiphol,0
Nederland hoort nabestaanden van burgerslachtoffers te compenseren,0
"Stikstof: geduld oppositie raakt op, dit besloot het kabinet tot nu toe",0
Plan om Julio Poch in Spanje te arresteren is bedacht door Nederlands OM,0
'Kritisch rapport ruimtelijke ordening geschrapt onder druk ministerie',0
VVD voor achtste jaar koploper in lijst met integriteitsschandalen,0
Rutte over tweet Baudet: 'Hij zat er echt helemaal naast',0
Gooit Baudet met 'Marokkanen'-tweet eigen glazen in?,0
Rutte vindt tweet van Baudet geen reden om FVD uit te sluiten,0
'Tweet Baudet is nieuws omdat het politieke gevolgen kan hebben',0
VVD en CDA formeren met Forum voor Democratie in Noord-Brabant,0
Tweede Kamer vergeeft kabinet onjuist informeren over Kunduzmissie,0
Kabinet gaat weer met boeren om tafel na excuses voor dreigbrief,0
Kabinet stopt gesprek met boeren na dreigbericht Farmers Defence Force,0
Baudet weigert 'Marokkanen'-tweet op te helderen,0
Openbaar Ministerie komt in rechtszaal hard in aanvaring met Wilders,0
OM ziet ook na nieuwe documenten geen politieke invloed in zaak-Wilders,0
Voormalig PvdD-Kamerlid Van Kooten-Arissen sinds december lid van 50Plus,0
Gevangenen krijgen eigen telefoon en sleutel om cel op slot te doen,0
'Tweet Baudet is nieuws omdat het politieke gevolgen kan hebben',0
VVD en CDA formeren met Forum voor Democratie in Noord-Brabant,0
Tweede Kamer vergeeft kabinet onjuist informeren over Kunduzmissie,0
Kabinet gaat weer met boeren om tafel na excuses voor dreigbrief,0
Kabinet stopt gesprek met boeren na dreigbericht Farmers Defence Force,0
Baudet weigert 'Marokkanen'-tweet op te helderen,0
Openbaar Ministerie komt in rechtszaal hard in aanvaring met Wilders,0
OM ziet ook na nieuwe documenten geen politieke invloed in zaak-Wilders,0
Voormalig PvdD-Kamerlid Van Kooten-Arissen sinds december lid van 50Plus,0
Gevangenen krijgen eigen telefoon en sleutel om cel op slot te doen,0
'Tweet Baudet is nieuws omdat het politieke gevolgen kan hebben',0
VVD en CDA formeren met Forum voor Democratie in Noord-Brabant,0
Tweede Kamer vergeeft kabinet onjuist informeren over Kunduzmissie,0
Kabinet gaat weer met boeren om tafel na excuses voor dreigbrief,0
Kabinet stopt gesprek met boeren na dreigbericht Farmers Defence Force,0
Baudet weigert 'Marokkanen'-tweet op te helderen,0
Openbaar Ministerie komt in rechtszaal hard in aanvaring met Wilders,0
OM ziet ook na nieuwe documenten geen politieke invloed in zaak-Wilders,0
Voormalig PvdD-Kamerlid Van Kooten-Arissen sinds december lid van 50Plus,0
Gevangenen krijgen eigen telefoon en sleutel om cel op slot te doen,0
'Tweet Baudet is nieuws omdat het politieke gevolgen kan hebben',0
VVD en CDA formeren met Forum voor Democratie in Noord-Brabant,0
Tweede Kamer vergeeft kabinet onjuist informeren over Kunduzmissie,0
Kabinet gaat weer met boeren om tafel na excuses voor dreigbrief,0
Kabinet stopt gesprek met boeren na dreigbericht Farmers Defence Force,0
Baudet weigert 'Marokkanen'-tweet op te helderen,0
Openbaar Ministerie komt in rechtszaal hard in aanvaring met Wilders,0
OM ziet ook na nieuwe documenten geen politieke invloed in zaak-Wilders,0
Voormalig PvdD-Kamerlid Van Kooten-Arissen sinds december lid van 50Plus,0
Gevangenen krijgen eigen telefoon en sleutel om cel op slot te doen,0
Jesse Klaver in 2021 zo goed als zeker weer lijsttrekker GroenLinks,0
Politie doet geen aangifte tegen Baudet vanwege 'Marokkanen'-tweet,0
Turkse nieuwkomers moeten vanaf 2021 weer verplicht inburgeren,0
"Stikstofwet linkse oppositie: forse krimp veestapel, kosten tot 13 miljard euro",0
Hiddema wil opheldering over 'Marokkanen'-tweet van Baudet,0
Kabinet: Mensen met grote schulden mogen betaling van boetes uitstellen,0
Meer ouders krijgen adempauze in kinderopvangtoeslagaffaire,0
Kabinet steekt half miljard in opkopen en verduurzamen boerenbedrijven,0
Baudet reageert op 'Marokkanen'-tweet: 'Te snel en te stevig geuit',0
Nieuwe burgemeester van Nieuwkoop (32) is jongste van Nederland,0
Jesse Klaver in 2021 zo goed als zeker weer lijsttrekker GroenLinks,0
Politie doet geen aangifte tegen Baudet vanwege 'Marokkanen'-tweet,0
Turkse nieuwkomers moeten vanaf 2021 weer verplicht inburgeren,0
"Stikstofwet linkse oppositie: forse krimp veestapel, kosten tot 13 miljard euro",0
Hiddema wil opheldering over 'Marokkanen'-tweet van Baudet,0
Kabinet: Mensen met grote schulden mogen betaling van boetes uitstellen,0
Meer ouders krijgen adempauze in kinderopvangtoeslagaffaire,0
Kabinet steekt half miljard in opkopen en verduurzamen boerenbedrijven,0
Baudet reageert op 'Marokkanen'-tweet: 'Te snel en te stevig geuit',0
Nieuwe burgemeester van Nieuwkoop (32) is jongste van Nederland,0
Jesse Klaver in 2021 zo goed als zeker weer lijsttrekker GroenLinks,0
Politie doet geen aangifte tegen Baudet vanwege 'Marokkanen'-tweet,0
Turkse nieuwkomers moeten vanaf 2021 weer verplicht inburgeren,0
"Stikstofwet linkse oppositie: forse krimp veestapel, kosten tot 13 miljard euro",0
Hiddema wil opheldering over 'Marokkanen'-tweet van Baudet,0
Kabinet: Mensen met grote schulden mogen betaling van boetes uitstellen,0
Meer ouders krijgen adempauze in kinderopvangtoeslagaffaire,0
Kabinet steekt half miljard in opkopen en verduurzamen boerenbedrijven,0
Baudet reageert op 'Marokkanen'-tweet: 'Te snel en te stevig geuit',0
Nieuwe burgemeester van Nieuwkoop (32) is jongste van Nederland,0
Jesse Klaver in 2021 zo goed als zeker weer lijsttrekker GroenLinks,0
Politie doet geen aangifte tegen Baudet vanwege 'Marokkanen'-tweet,0
Turkse nieuwkomers moeten vanaf 2021 weer verplicht inburgeren,0
"Stikstofwet linkse oppositie: forse krimp veestapel, kosten tot 13 miljard euro",0
Hiddema wil opheldering over 'Marokkanen'-tweet van Baudet,0
Kabinet: Mensen met grote schulden mogen betaling van boetes uitstellen,0
Meer ouders krijgen adempauze in kinderopvangtoeslagaffaire,0
Kabinet steekt half miljard in opkopen en verduurzamen boerenbedrijven,0
Baudet reageert op 'Marokkanen'-tweet: 'Te snel en te stevig geuit',0
Nieuwe burgemeester van Nieuwkoop (32) is jongste van Nederland,0
"Politie onderzoekt aangifte tweet Baudet, scherp oordeel coalitie",0
Driehonderd overlastgevende asielzoekers op lijst voor individuele aanpak,0
Arib in brief aan Rutte: Omgang van kabinet met Kamer is 'onaanvaardbaar',0
Kabinet informeerde Kamer onvolledig en onjuist over missie Kunduz,0
Advies arbeidsmarkt: deeltijdontslag betekent zo'n 20 procent minder uren,0
Reacties op rapport voltooid leven: 'De mythe is doorgeprikt',0
Knalvuurwerk en vuurpijlen komende jaarwisseling al verboden,0
Commissie voltooid leven: Tienduizend 55-plussers hebben doodswens,0
"Minister Slob deelt zorgen over lerarentekort, maar komt niet met extra geld",0
"Geen afspraken, wel spanning tijdens gesprek boeren en natuurorganisaties",0
"Politie onderzoekt aangifte tweet Baudet, scherp oordeel coalitie",0
Driehonderd overlastgevende asielzoekers op lijst voor individuele aanpak,0
Arib in brief aan Rutte: Omgang van kabinet met Kamer is 'onaanvaardbaar',0
Kabinet informeerde Kamer onvolledig en onjuist over missie Kunduz,0
Advies arbeidsmarkt: deeltijdontslag betekent zo'n 20 procent minder uren,0
Reacties op rapport voltooid leven: 'De mythe is doorgeprikt',0
Knalvuurwerk en vuurpijlen komende jaarwisseling al verboden,0
Commissie voltooid leven: Tienduizend 55-plussers hebben doodswens,0
"Minister Slob deelt zorgen over lerarentekort, maar komt niet met extra geld",0
"Geen afspraken, wel spanning tijdens gesprek boeren en natuurorganisaties",0
"Politie onderzoekt aangifte tweet Baudet, scherp oordeel coalitie",0
Driehonderd overlastgevende asielzoekers op lijst voor individuele aanpak,0
Arib in brief aan Rutte: Omgang van kabinet met Kamer is 'onaanvaardbaar',0
Kabinet informeerde Kamer onvolledig en onjuist over missie Kunduz,0
Advies arbeidsmarkt: deeltijdontslag betekent zo'n 20 procent minder uren,0
Reacties op rapport voltooid leven: 'De mythe is doorgeprikt',0
Knalvuurwerk en vuurpijlen komende jaarwisseling al verboden,0
Commissie voltooid leven: Tienduizend 55-plussers hebben doodswens,0
"Minister Slob deelt zorgen over lerarentekort, maar komt niet met extra geld",0
"Geen afspraken, wel spanning tijdens gesprek boeren en natuurorganisaties",0
Rusland vond Kamerbezoek met 'agressieve' Sjoerdsma bewuste provocatie,0
Raad van State: Slob mocht komst islamitische basisschool afdwingen,0
Ook nieuwe staatssecretarissen Financiën hebben de tijd nodig voor herstel,0
Grapperhaus ontkent achterhouden rapport over beïnvloeding Inspectie,0
Nederlands marineschip op weg naar Perzische Golf voor veiligheidsmissie,0
Kamer zegt werkbezoek af na Russische weigering D66'er,0
'Justitie houdt volgens klokkenluiders bewust gevoelige informatie achter',0
Minister Slob maakt 9 miljoen euro vrij in strijd tegen lerarentekort,0
D66-Kamerlid Sjoerdsma niet welkom in Rusland voor werkbezoek,0
'Late' excuses Rutte voor Jodenvervolging 'belangrijke symbolische daad',0
Rusland vond Kamerbezoek met 'agressieve' Sjoerdsma bewuste provocatie,0
Raad van State: Slob mocht komst islamitische basisschool afdwingen,0
Ook nieuwe staatssecretarissen Financiën hebben de tijd nodig voor herstel,0
Grapperhaus ontkent achterhouden rapport over beïnvloeding Inspectie,0
Nederlands marineschip op weg naar Perzische Golf voor veiligheidsmissie,0
Kamer zegt werkbezoek af na Russische weigering D66'er,0
'Justitie houdt volgens klokkenluiders bewust gevoelige informatie achter',0
Minister Slob maakt 9 miljoen euro vrij in strijd tegen lerarentekort,0
D66-Kamerlid Sjoerdsma niet welkom in Rusland voor werkbezoek,0
'Late' excuses Rutte voor Jodenvervolging 'belangrijke symbolische daad',0
Rusland vond Kamerbezoek met 'agressieve' Sjoerdsma bewuste provocatie,0
Raad van State: Slob mocht komst islamitische basisschool afdwingen,0
Ook nieuwe staatssecretarissen Financiën hebben de tijd nodig voor herstel,0
Grapperhaus ontkent achterhouden rapport over beïnvloeding Inspectie,0
Nederlands marineschip op weg naar Perzische Golf voor veiligheidsmissie,0
Kamer zegt werkbezoek af na Russische weigering D66'er,0
'Justitie houdt volgens klokkenluiders bewust gevoelige informatie achter',0
Minister Slob maakt 9 miljoen euro vrij in strijd tegen lerarentekort,0
D66-Kamerlid Sjoerdsma niet welkom in Rusland voor werkbezoek,0
'Late' excuses Rutte voor Jodenvervolging 'belangrijke symbolische daad',0
"FVD voor het eerst grootste ledenpartij, CDA en SP grote verliezers",0
'Vijlbrief en Van Huffelen zijn nieuwe staatssecretarissen van Financiën',0
Kabinet stelt besluit over verhuizing marinierskazerne uit tot voorjaar,0
Streep door verhuizing marinierskazerne zou 'mes in de rug' Zeeland zijn,0
Reacties op arbeidsmarktadvies: 'Daar hang ik de slingers niet voor op',0
'Defensie wil marinierskazerne definitief niet naar Vlissingen verhuizen',0
Overzicht adviezen arbeidsmarkt: verplicht verzekeren en deeltijdontslag,0
"Advies arbeidsmarkt: Flexwerk op de schop, ontslag moet makkelijker",0
Kamerbrede kritiek op Hoekstra’s reorganisatieplannen Belastingdienst,0
Rutte 'laat traan' bij excuses voor handelen in opvangtoeslagaffaire,0
"FVD voor het eerst grootste ledenpartij, CDA en SP grote verliezers",0
'Vijlbrief en Van Huffelen zijn nieuwe staatssecretarissen van Financiën',0
Kabinet stelt besluit over verhuizing marinierskazerne uit tot voorjaar,0
Streep door verhuizing marinierskazerne zou 'mes in de rug' Zeeland zijn,0
Reacties op arbeidsmarktadvies: 'Daar hang ik de slingers niet voor op',0
'Defensie wil marinierskazerne definitief niet naar Vlissingen verhuizen',0
Overzicht adviezen arbeidsmarkt: verplicht verzekeren en deeltijdontslag,0
"Advies arbeidsmarkt: Flexwerk op de schop, ontslag moet makkelijker",0
Kamerbrede kritiek op Hoekstra’s reorganisatieplannen Belastingdienst,0
Rutte 'laat traan' bij excuses voor handelen in opvangtoeslagaffaire,0
"FVD voor het eerst grootste ledenpartij, CDA en SP grote verliezers",0
'Vijlbrief en Van Huffelen zijn nieuwe staatssecretarissen van Financiën',0
Kabinet stelt besluit over verhuizing marinierskazerne uit tot voorjaar,0
Streep door verhuizing marinierskazerne zou 'mes in de rug' Zeeland zijn,0
Reacties op arbeidsmarktadvies: 'Daar hang ik de slingers niet voor op',0
'Defensie wil marinierskazerne definitief niet naar Vlissingen verhuizen',0
Overzicht adviezen arbeidsmarkt: verplicht verzekeren en deeltijdontslag,0
"Advies arbeidsmarkt: Flexwerk op de schop, ontslag moet makkelijker",0
Kamerbrede kritiek op Hoekstra’s reorganisatieplannen Belastingdienst,0
Rutte 'laat traan' bij excuses voor handelen in opvangtoeslagaffaire,0
Nieuwe zwaarbeveiligde afdeling voor vluchtgevaarlijke criminelen,0
"Haga Lyceum-bestuur mag aanblijven, eis minister Slob onterecht",0
Vijf vragen over gesprek Rutte met gedupeerde ouders in toeslagaffaire,0
Hoekstra laat onderzoek doen naar verdwenen stukken in toeslagenaffaire,0
'Slachtoffers van Nederlandse bom in Hawija melden zich voor compensatie',0
Ruim vijfhonderd varkensboeren willen zich laten uitkopen,0
Stikstofadvies luchtvaart legt verschillen in coalitie verder bloot,0
Varkensboeren maken massaal gebruik van opkoopregeling,0
D66-Kamerlid Raemakers wegens burn-out met ziekteverlof,0
Hoekstra roept personeel fiscus op informatie ambtsmisdrijf te delen,0
Nieuwe zwaarbeveiligde afdeling voor vluchtgevaarlijke criminelen,0
"Haga Lyceum-bestuur mag aanblijven, eis minister Slob onterecht",0
Vijf vragen over gesprek Rutte met gedupeerde ouders in toeslagaffaire,0
Hoekstra laat onderzoek doen naar verdwenen stukken in toeslagenaffaire,0
'Slachtoffers van Nederlandse bom in Hawija melden zich voor compensatie',0
Ruim vijfhonderd varkensboeren willen zich laten uitkopen,0
Stikstofadvies luchtvaart legt verschillen in coalitie verder bloot,0
Varkensboeren maken massaal gebruik van opkoopregeling,0
D66-Kamerlid Raemakers wegens burn-out met ziekteverlof,0
Hoekstra roept personeel fiscus op informatie ambtsmisdrijf te delen,0
Ook VVD en CDA zijn nu voor verbod op knalvuurwerk en vuurpijlen,0
'Kabinet gebruikt drukmiddelen niet om asielzoekers terug te sturen',0
'Plan voor twee staatssecretarissen bij de Belastingdienst',0
Kabinet deelt Belastingdienst op in drie stukken na toeslagaffaire,0
Voormalig VVD-vicepremier Rudolf de Korte (83) overleden,0
'Hoogste ambtenaar van Belastingdienst moet weg vanwege toeslagaffaire',0
Kabinet gaat consumentenvuurwerk verder aan banden leggen,0
MIVD: Oekraïens toestel waarschijnlijk neergehaald door luchtafweer Iran,0
"ChristenUnie wil vuurwerkverbod, speciale clubs mogen shows organiseren",0
FVD verliest extra 'Brexit-zetel' in Brussel aan Henk Otten,0
Ook VVD en CDA zijn nu voor verbod op knalvuurwerk en vuurpijlen,0
'Kabinet gebruikt drukmiddelen niet om asielzoekers terug te sturen',0
'Plan voor twee staatssecretarissen bij de Belastingdienst',0
Kabinet deelt Belastingdienst op in drie stukken na toeslagaffaire,0
Voormalig VVD-vicepremier Rudolf de Korte (83) overleden,0
